XSRRCR,XRETH4R,XSEXR,XCPAY1R,NSAMP,NSTRAT,STRATUM,RESPSTAT2
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,1,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,1,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,1,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,2,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
1,2,1,6,180,1970,43,1
8,1,1,1,180,1970,43,3
1,2,1,6,180,1970,43,4
1,2,1,6,180,1970,43,4
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,7,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,1,1,6,180,1970,43,2
1,1,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,1,1,6,180,1970,43,2
1,1,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,1,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,2,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,2
1,2,1,6,180,1970,43,3
1,2,1,6,180,1970,43,3
1,2,1,6,180,1970,43,3
1,2,1,6,180,1970,43,3
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,1,2,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,5,84,595,44,1
1,2,2,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,2,5,84,595,44,1
1,2,2,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,5,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,6,84,595,44,1
1,2,1,1,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,5,84,595,44,1
1,2,1,7,84,595,44,1
1,2,2,7,84,595,44,1
1,2,2,7,84,595,44,1
1,2,2,6,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,5,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,5,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,2,7,84,595,44,1
1,2,2,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,5,84,595,44,1
1,2,1,5,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
1,2,1,7,84,595,44,1
8,1,1,6,84,595,44,3
1,2,1,7,84,595,44,4
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,5,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,6,84,595,44,2
1,2,1,1,84,595,44,2
1,2,1,5,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,5,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,5,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,5,84,595,44,2
1,2,1,5,84,595,44,2
1,2,1,7,84,595,44,2
1,2,1,7,55,414,45,1
1,2,1,6,55,414,45,1
1,2,2,6,55,414,45,1
1,2,2,5,55,414,45,1
1,2,1,7,55,414,45,1
1,2,1,6,55,414,45,1
1,2,2,6,55,414,45,1
1,2,1,7,55,414,45,1
1,2,2,7,55,414,45,1
1,2,1,5,55,414,45,1
1,2,2,6,55,414,45,1
1,2,1,5,55,414,45,1
1,2,1,5,55,414,45,1
1,2,2,5,55,414,45,1
1,2,1,7,55,414,45,1
1,2,1,5,55,414,45,1
1,2,1,6,55,414,45,1
1,2,1,5,55,414,45,1
1,2,1,5,55,414,45,1
1,2,1,5,55,414,45,1
1,2,1,7,55,414,45,1
1,2,1,5,55,414,45,1
1,2,1,7,55,414,45,1
1,2,1,7,55,414,45,1
1,1,1,5,55,414,45,1
1,2,1,6,55,414,45,1
1,2,1,7,55,414,45,1
1,2,1,5,55,414,45,1
1,2,1,7,55,414,45,1
1,2,1,5,55,414,45,1
1,2,2,5,55,414,45,1
1,2,1,7,55,414,45,1
1,2,2,6,55,414,45,1
1,2,1,7,55,414,45,2
1,2,1,7,55,414,45,2
1,2,1,6,55,414,45,2
1,2,1,7,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,7,55,414,45,2
1,2,1,6,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,7,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,7,55,414,45,2
1,2,1,7,55,414,45,2
1,1,1,5,55,414,45,2
1,2,1,6,55,414,45,2
1,2,1,7,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,5,55,414,45,2
1,2,1,7,55,414,45,3
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,2,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
2,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,1
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,2
1,2,1,7,88,885,46,3
1,2,1,7,88,885,46,3
1,2,1,7,88,885,46,3
1,2,2,3,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,2,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,1,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,3,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,2,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,2,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
1,2,2,1,242,4837,47,1
8,1,2,1,242,4837,47,3
1,2,2,3,242,4837,47,4
1,2,2,3,242,4837,47,4
1,2,2,3,242,4837,47,4
1,2,2,3,242,4837,47,4
1,2,2,3,242,4837,47,4
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,1,2,1,242,4837,47,2
1,1,2,1,242,4837,47,2
1,1,2,1,242,4837,47,2
1,1,2,1,242,4837,47,2
1,1,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,3,242,4837,47,2
1,2,2,3,242,4837,47,2
1,2,2,3,242,4837,47,2
1,2,2,3,242,4837,47,2
1,2,2,3,242,4837,47,2
1,2,2,3,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,2,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,2
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,1,242,4837,47,3
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,1
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,2
1,2,2,4,27,406,48,3
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,4,34,591,49,1
1,1,1,4,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,2,34,591,49,1
1,2,2,3,34,591,49,1
1,2,2,3,34,591,49,4
1,2,2,3,34,591,49,4
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,4,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,2,34,591,49,2
1,2,2,2,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,3,34,591,49,2
1,2,2,2,233,5389,50,1
1,2,2,1,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,3,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,1
1,2,2,2,233,5389,50,4
1,2,2,2,233,5389,50,4
1,2,2,2,233,5389,50,4
1,2,2,2,233,5389,50,4
1,2,2,1,233,5389,50,4
1,2,2,1,233,5389,50,4
1,2,2,1,233,5389,50,2
1,2,2,1,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,3,233,5389,50,2
1,2,2,3,233,5389,50,2
1,2,2,3,233,5389,50,2
1,2,2,3,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
1,2,2,2,233,5389,50,2
