"","XSRRCR","XRETH4R","XSEXR","XCPAY1R","NSAMP","NSTRAT","STRATUM","RESPSTAT2","weight"
"2990","1",2,1,7,88,885,46,1,14.844014203443
"2991","1",2,1,7,88,885,46,1,14.844014203443
"2992","1",2,1,7,88,885,46,1,14.844014203443
"2993","1",2,1,7,88,885,46,1,14.844014203443
"2994","1",2,1,7,88,885,46,1,14.844014203443
"2995","1",2,1,7,88,885,46,1,14.844014203443
"2996","1",2,1,7,88,885,46,1,14.844014203443
"2997","1",2,1,7,88,885,46,1,14.844014203443
"2998","1",2,1,7,88,885,46,1,14.844014203443
"2999","1",2,1,7,88,885,46,1,14.844014203443
"3000","1",2,1,7,88,885,46,1,14.844014203443
"3001","1",2,1,7,88,885,46,1,14.844014203443
"3002","1",2,1,7,88,885,46,1,14.844014203443
"3003","1",2,1,7,88,885,46,1,14.844014203443
"3004","1",2,1,7,88,885,46,1,14.844014203443
"3005","1",2,1,7,88,885,46,1,14.844014203443
"3006","1",2,1,7,88,885,46,1,14.844014203443
"3007","1",2,1,7,88,885,46,1,14.844014203443
"3008","1",2,1,7,88,885,46,1,14.844014203443
"3009","1",2,1,7,88,885,46,1,14.844014203443
"3010","1",2,1,7,88,885,46,1,14.844014203443
"3011","1",2,1,7,88,885,46,1,14.844014203443
"3012","1",2,1,7,88,885,46,1,14.844014203443
"3013","1",2,1,7,88,885,46,1,14.844014203443
"3014","1",2,1,7,88,885,46,1,14.844014203443
"3015","1",2,1,7,88,885,46,1,14.844014203443
"3016","1",2,1,7,88,885,46,1,14.844014203443
"3017","1",2,1,7,88,885,46,1,14.844014203443
"3018","1",2,1,7,88,885,46,1,14.844014203443
"3019","1",2,1,7,88,885,46,1,14.844014203443
"3020","1",2,1,7,88,885,46,1,14.844014203443
"3021","1",2,1,7,88,885,46,1,14.844014203443
"3022","1",2,1,7,88,885,46,1,14.844014203443
"3023","1",2,1,7,88,885,46,1,14.844014203443
"3024","1",2,1,7,88,885,46,1,14.844014203443
"3025","1",2,1,7,88,885,46,1,14.844014203443
"3026","1",2,1,7,88,885,46,1,14.844014203443
"3027","1",2,1,7,88,885,46,1,14.844014203443
"3028","1",2,2,3,242,4837,47,1,59.4997109433878
"3029","1",2,2,1,242,4837,47,1,104.20191864331
"3030","1",2,2,1,242,4837,47,1,104.20191864331
"3031","1",2,2,2,242,4837,47,1,104.20191864331
"3032","1",2,2,1,242,4837,47,1,104.20191864331
"3033","1",2,2,1,242,4837,47,1,104.20191864331
"3034","1",2,2,1,242,4837,47,1,104.20191864331
"3035","1",2,2,1,242,4837,47,1,104.20191864331
"3036","1",2,2,1,242,4837,47,1,104.20191864331
"3037","1",2,2,1,242,4837,47,1,104.20191864331
"3038","1",1,2,1,242,4837,47,1,76.4577303366802
"3039","1",2,2,1,242,4837,47,1,104.20191864331
"3040","1",2,2,1,242,4837,47,1,104.20191864331
"3041","1",2,2,1,242,4837,47,1,104.20191864331
"3042","1",2,2,1,242,4837,47,1,104.20191864331
"3043","1",2,2,1,242,4837,47,1,104.20191864331
"3044","1",2,2,3,242,4837,47,1,59.4997109433878
"3045","1",2,2,1,242,4837,47,1,104.20191864331
"3046","1",2,2,1,242,4837,47,1,104.20191864331
"3047","1",2,2,1,242,4837,47,1,104.20191864331
"3048","1",2,2,1,242,4837,47,1,104.20191864331
"3049","1",2,2,1,242,4837,47,1,104.20191864331
"3050","1",2,2,1,242,4837,47,1,104.20191864331
"3051","1",2,2,1,242,4837,47,1,104.20191864331
"3052","1",2,2,1,242,4837,47,1,104.20191864331
"3053","1",2,2,1,242,4837,47,1,104.20191864331
"3054","1",2,2,2,242,4837,47,1,104.20191864331
"3055","1",2,2,1,242,4837,47,1,104.20191864331
"3056","1",2,2,1,242,4837,47,1,104.20191864331
"3057","1",2,2,2,242,4837,47,1,104.20191864331
"3058","1",2,2,1,242,4837,47,1,104.20191864331
"3059","1",2,2,1,242,4837,47,1,104.20191864331
"3060","1",2,2,1,242,4837,47,1,104.20191864331
"3061","1",2,2,1,242,4837,47,1,104.20191864331
"3062","1",2,2,1,242,4837,47,1,104.20191864331
"3063","1",2,2,4,27,406,48,1,30.4563009887656
"3064","1",2,2,4,27,406,48,1,30.4563009887656
"3065","1",2,2,4,27,406,48,1,30.4563009887656
"3066","1",2,2,4,27,406,48,1,30.4563009887656
"3067","1",2,2,4,27,406,48,1,30.4563009887656
"3068","1",2,2,4,27,406,48,1,30.4563009887656
"3069","1",2,2,4,27,406,48,1,30.4563009887656
"3070","1",2,2,4,27,406,48,1,30.4563009887656
"3071","1",2,2,4,27,406,48,1,30.4563009887656
"3072","1",2,2,4,27,406,48,1,30.4563009887656
"3073","1",2,2,4,27,406,48,1,30.4563009887656
"3074","1",2,2,4,27,406,48,1,30.4563009887656
"3075","1",2,2,4,27,406,48,1,30.4563009887656
"3076","1",2,2,4,27,406,48,1,30.4563009887656
"3077","1",2,2,4,27,406,48,1,30.4563009887656
"3078","1",2,2,3,34,591,49,1,53.939871157657
"3079","1",2,2,3,34,591,49,1,53.939871157657
"3080","1",2,2,3,34,591,49,1,53.939871157657
"3081","1",2,2,3,34,591,49,1,53.939871157657
"3082","1",2,2,3,34,591,49,1,53.939871157657
"3083","1",2,2,3,34,591,49,1,53.939871157657
"3084","1",2,2,3,34,591,49,1,53.939871157657
"3085","1",2,2,3,34,591,49,1,53.939871157657
"3086","1",2,2,3,34,591,49,1,53.939871157657
"3087","1",2,2,4,34,591,49,1,37.477938678282
"3088","1",1,1,4,34,591,49,1,33.8726816792347
"3089","1",2,2,3,34,591,49,1,53.939871157657
"3090","1",2,2,2,34,591,49,1,94.4649642306444
"3091","1",2,2,3,34,591,49,1,53.939871157657
"3092","1",2,2,2,233,5389,50,1,121.210924276003
"3093","1",2,2,1,233,5389,50,1,121.210924276003
"3094","1",2,2,2,233,5389,50,1,121.210924276003
"3095","1",2,2,2,233,5389,50,1,121.210924276003
"3096","1",2,2,2,233,5389,50,1,121.210924276003
"3097","1",2,2,2,233,5389,50,1,121.210924276003
"3098","1",2,2,2,233,5389,50,1,121.210924276003
"3099","1",2,2,2,233,5389,50,1,121.210924276003
"3100","1",2,2,2,233,5389,50,1,121.210924276003
"3101","1",2,2,2,233,5389,50,1,121.210924276003
"3102","1",2,2,2,233,5389,50,1,121.210924276003
"3103","1",2,2,2,233,5389,50,1,121.210924276003
"3104","1",2,2,2,233,5389,50,1,121.210924276003
"3105","1",2,2,3,233,5389,50,1,69.2119209655845
"3106","1",2,2,2,233,5389,50,1,121.210924276003
"3107","1",2,2,2,233,5389,50,1,121.210924276003
"3108","1",2,2,2,233,5389,50,1,121.210924276003
"3109","1",2,2,2,233,5389,50,1,121.210924276003
"3110","1",2,2,2,233,5389,50,1,121.210924276003
"3111","1",2,2,2,233,5389,50,1,121.210924276003
"3112","1",2,2,2,233,5389,50,1,121.210924276003
"3113","1",2,2,2,233,5389,50,1,121.210924276003
"3114","1",2,2,2,233,5389,50,1,121.210924276003
"3115","1",2,2,2,233,5389,50,1,121.210924276003
"3116","1",2,2,2,233,5389,50,1,121.210924276003
"3117","1",2,2,2,233,5389,50,1,121.210924276003
"3118","1",2,2,2,233,5389,50,1,121.210924276003
"3119","1",2,2,2,233,5389,50,1,121.210924276003
"3120","1",2,2,2,233,5389,50,1,121.210924276003
"3121","1",2,2,2,233,5389,50,1,121.210924276003
"3122","1",2,2,2,233,5389,50,1,121.210924276003
"3123","1",2,2,2,233,5389,50,1,121.210924276003
"3124","1",2,2,2,233,5389,50,1,121.210924276003
"3125","1",2,2,2,233,5389,50,1,121.210924276003
"3126","1",2,2,2,233,5389,50,1,121.210924276003
"3127","1",2,2,2,233,5389,50,1,121.210924276003
"3128","1",2,2,2,233,5389,50,1,121.210924276003
"3129","1",2,2,2,233,5389,50,1,121.210924276003
"3130","1",2,2,2,233,5389,50,1,121.210924276003
"3131","1",2,2,2,233,5389,50,1,121.210924276003
"3132","1",2,2,2,233,5389,50,1,121.210924276003
"3133","1",2,2,2,233,5389,50,1,121.210924276003
"3134","1",2,2,2,233,5389,50,1,121.210924276003
"3135","1",2,2,2,233,5389,50,1,121.210924276003
"3136","1",2,2,3,16,446,51,1,81.2575962456931
"3137","1",2,2,3,16,446,51,1,81.2575962456931
"3138","1",2,2,3,16,446,51,1,81.2575962456931
"3139","1",2,2,3,16,446,51,1,81.2575962456931
"3140","1",2,2,4,16,446,51,1,56.4585554967233
"3141","1",2,2,4,16,446,51,1,56.4585554967233
"3142","1",2,2,3,16,446,51,1,81.2575962456931
"3143","1",2,2,3,16,446,51,1,81.2575962456931
"3144","1",2,2,4,16,446,51,1,56.4585554967233
"3145","1",2,2,4,16,446,51,1,56.4585554967233
"3146","1",2,2,3,16,446,51,1,81.2575962456931
"3147","1",2,2,3,79,2505,52,1,93.6186172682356
"3148","1",2,2,3,79,2505,52,1,93.6186172682356
"3149","2",2,2,3,79,2505,52,1,93.6186172682356
"3150","1",2,2,3,79,2505,52,1,93.6186172682356
"3151","1",2,2,3,79,2505,52,1,93.6186172682356
"3152","1",2,2,3,79,2505,52,1,93.6186172682356
"3153","1",2,2,3,79,2505,52,1,93.6186172682356
"3154","1",2,2,3,79,2505,52,1,93.6186172682356
"3155","1",2,2,3,79,2505,52,1,93.6186172682356
"3156","1",2,2,3,79,2505,52,1,93.6186172682356
"3157","1",2,2,3,79,2505,52,1,93.6186172682356
"3158","1",2,2,3,79,2505,52,1,93.6186172682356
"3159","1",2,2,3,79,2505,52,1,93.6186172682356
"3160","1",2,2,3,79,2505,52,1,93.6186172682356
"3161","1",2,2,3,79,2505,52,1,93.6186172682356
"3162","3",2,2,3,79,2505,52,1,93.6186172682356
"3163","1",2,2,3,79,2505,52,1,93.6186172682356
"3164","2",2,2,3,79,2505,52,1,93.6186172682356
"3165","1",2,2,3,79,2505,52,1,93.6186172682356
"3166","1",2,2,3,79,2505,52,1,93.6186172682356
"3167","1",2,2,3,79,2505,52,1,93.6186172682356
"3168","1",2,2,3,79,2505,52,1,93.6186172682356
"3169","1",2,2,6,79,2505,52,1,65.0471111966388
"3170","2",1,1,1,479,17333,53,1,137.286032070441
"3171","2",1,1,1,479,17333,53,1,137.286032070441
"3172","2",1,1,2,479,17333,53,1,137.286032070441
"3173","2",2,1,1,479,17333,53,1,187.102963711754
"3174","2",1,1,1,479,17333,53,1,137.286032070441
"3175","2",1,1,1,479,17333,53,1,137.286032070441
"3176","2",1,1,1,479,17333,53,1,137.286032070441
"3177","2",1,1,2,479,17333,53,1,137.286032070441
"3178","2",1,1,1,479,17333,53,1,137.286032070441
"3179","2",1,1,3,479,17333,53,1,83.104945389274
"3180","2",2,1,1,479,17333,53,1,187.102963711754
"3181","2",1,1,1,479,17333,53,1,137.286032070441
"3182","2",1,1,1,479,17333,53,1,137.286032070441
"3183","2",1,1,1,479,17333,53,1,137.286032070441
"3184","2",1,1,1,479,17333,53,1,137.286032070441
"3185","2",1,1,1,479,17333,53,1,137.286032070441
"3186","2",1,1,1,479,17333,53,1,137.286032070441
"3187","2",1,1,1,479,17333,53,1,137.286032070441
"3188","2",1,1,1,479,17333,53,1,137.286032070441
"3189","2",1,1,1,479,17333,53,1,137.286032070441
"3190","2",1,1,1,479,17333,53,1,137.286032070441
"3191","2",1,1,1,479,17333,53,1,137.286032070441
"3192","2",1,1,1,479,17333,53,1,137.286032070441
"3193","2",1,1,2,479,17333,53,1,137.286032070441
"3194","2",1,1,1,479,17333,53,1,137.286032070441
"3195","2",1,1,1,479,17333,53,1,137.286032070441
"3196","2",1,1,1,479,17333,53,1,137.286032070441
"3197","2",1,1,1,479,17333,53,1,137.286032070441
"3198","2",1,1,3,479,17333,53,1,83.104945389274
"3199","2",1,1,2,479,17333,53,1,137.286032070441
"3200","2",1,1,1,479,17333,53,1,137.286032070441
"3201","2",1,1,3,479,17333,53,1,83.104945389274
"3202","2",1,1,1,479,17333,53,1,137.286032070441
"3203","2",1,1,1,479,17333,53,1,137.286032070441
"3204","2",1,1,1,479,17333,53,1,137.286032070441
"3205","2",1,1,1,479,17333,53,1,137.286032070441
"3206","2",1,1,1,479,17333,53,1,137.286032070441
"3207","2",1,1,1,479,17333,53,1,137.286032070441
"3208","2",1,1,1,479,17333,53,1,137.286032070441
"3209","2",1,1,1,479,17333,53,1,137.286032070441
"3210","2",1,1,1,479,17333,53,1,137.286032070441
"3211","2",1,1,2,479,17333,53,1,137.286032070441
"3212","2",1,1,1,479,17333,53,1,137.286032070441
"3213","2",1,1,2,479,17333,53,1,137.286032070441
"3214","2",1,1,2,479,17333,53,1,137.286032070441
"3215","2",1,1,1,479,17333,53,1,137.286032070441
"3216","2",1,1,2,479,17333,53,1,137.286032070441
"3217","2",1,1,1,479,17333,53,1,137.286032070441
"3218","2",1,1,1,479,17333,53,1,137.286032070441
"3219","2",1,1,1,479,17333,53,1,137.286032070441
"3220","2",1,1,1,479,17333,53,1,137.286032070441
"3221","2",1,1,2,479,17333,53,1,137.286032070441
"3222","2",1,1,1,479,17333,53,1,137.286032070441
"3223","2",1,1,1,479,17333,53,1,137.286032070441
"3224","2",1,1,1,479,17333,53,1,137.286032070441
"3225","2",1,1,1,479,17333,53,1,137.286032070441
"3226","2",1,1,2,479,17333,53,1,137.286032070441
"3227","2",1,1,1,479,17333,53,1,137.286032070441
"3228","2",1,1,2,479,17333,53,1,137.286032070441
"3229","2",1,1,1,479,17333,53,1,137.286032070441
"3230","2",1,1,1,479,17333,53,1,137.286032070441
"3231","2",1,1,1,479,17333,53,1,137.286032070441
"3232","2",1,1,1,479,17333,53,1,137.286032070441
"3233","2",1,1,1,479,17333,53,1,137.286032070441
"3234","2",1,1,1,479,17333,53,1,137.286032070441
"3235","2",1,1,1,479,17333,53,1,137.286032070441
"3236","2",1,1,1,479,17333,53,1,137.286032070441
"3237","2",1,1,2,479,17333,53,1,137.286032070441
"3238","2",1,1,1,479,17333,53,1,137.286032070441
"3239","2",1,1,1,479,17333,53,1,137.286032070441
"3240","2",1,1,1,479,17333,53,1,137.286032070441
"3241","2",1,1,1,479,17333,53,1,137.286032070441
"3242","2",1,1,1,479,17333,53,1,137.286032070441
"3243","2",1,1,1,479,17333,53,1,137.286032070441
"3244","2",1,1,2,479,17333,53,1,137.286032070441
"3245","2",1,1,3,479,17333,53,1,83.104945389274
"3246","2",1,1,1,479,17333,53,1,137.286032070441
"3247","2",1,1,1,479,17333,53,1,137.286032070441
"3248","2",1,1,1,479,17333,53,1,137.286032070441
"3249","2",1,1,1,479,17333,53,1,137.286032070441
"3250","2",2,1,1,479,17333,53,1,187.102963711754
"3251","2",1,1,1,479,17333,53,1,137.286032070441
"3252","2",1,1,1,479,17333,53,1,137.286032070441
"3253","2",1,1,1,479,17333,53,1,137.286032070441
"3254","2",1,1,1,479,17333,53,1,137.286032070441
"3255","2",1,1,1,479,17333,53,1,137.286032070441
"3256","2",1,1,1,479,17333,53,1,137.286032070441
"3257","2",1,1,1,479,17333,53,1,137.286032070441
"3258","2",1,1,1,479,17333,53,1,137.286032070441
"3259","2",1,1,2,479,17333,53,1,137.286032070441
"3260","2",1,1,1,479,17333,53,1,137.286032070441
"3261","2",1,1,1,479,17333,53,1,137.286032070441
"3262","2",2,1,2,479,17333,53,1,187.102963711754
"3263","2",1,1,2,479,17333,53,1,137.286032070441
"3264","2",1,1,1,479,17333,53,1,137.286032070441
"3265","2",2,1,1,479,17333,53,1,187.102963711754
"3266","2",1,1,2,479,17333,53,1,137.286032070441
"3267","2",1,1,2,479,17333,53,1,137.286032070441
"3268","2",1,1,1,479,17333,53,1,137.286032070441
"3269","2",1,1,1,479,17333,53,1,137.286032070441
"3270","2",1,1,1,479,17333,53,1,137.286032070441
"3271","2",1,1,2,479,17333,53,1,137.286032070441
"3272","2",1,1,1,479,17333,53,1,137.286032070441
"3273","2",1,1,1,479,17333,53,1,137.286032070441
"3274","2",1,1,2,479,17333,53,1,137.286032070441
"3275","2",1,1,1,479,17333,53,1,137.286032070441
"3276","2",1,1,1,479,17333,53,1,137.286032070441
"3277","2",1,1,1,479,17333,53,1,137.286032070441
"3278","2",1,1,1,479,17333,53,1,137.286032070441
"3279","2",1,1,1,479,17333,53,1,137.286032070441
"3280","2",1,1,1,479,17333,53,1,137.286032070441
"3281","2",1,1,1,479,17333,53,1,137.286032070441
"3282","2",2,1,1,479,17333,53,1,187.102963711754
"3283","2",1,1,3,27,1219,54,1,102.375514577918
"3284","2",1,1,3,27,1219,54,1,102.375514577918
"3285","2",1,1,3,27,1219,54,1,102.375514577918
"3286","2",1,1,3,27,1219,54,1,102.375514577918
"3287","2",1,1,5,27,1219,54,1,72.6032819327411
"3288","2",1,1,3,27,1219,54,1,102.375514577918
"3289","2",1,1,3,27,1219,54,1,102.375514577918
"3290","2",2,1,3,27,1219,54,1,151.711242608189
"3291","2",1,1,2,27,1219,54,1,169.120238413464
"3292","2",1,1,3,27,1219,54,1,102.375514577918
"3293","2",1,1,2,27,1219,54,1,169.120238413464
"3294","2",1,1,2,27,1219,54,1,169.120238413464
"3295","2",2,1,3,27,1219,54,1,151.711242608189
"3296","2",1,1,3,27,1219,54,1,102.375514577918
"3297","2",1,1,3,55,1484,55,1,62.3369081531646
"3298","2",1,1,3,55,1484,55,1,62.3369081531646
"3299","2",1,1,3,55,1484,55,1,62.3369081531646
"3300","2",1,1,3,55,1484,55,1,62.3369081531646
"3301","2",1,1,3,55,1484,55,1,62.3369081531646
"3302","2",1,1,3,55,1484,55,1,62.3369081531646
"3303","2",1,1,3,55,1484,55,1,62.3369081531646
"3304","2",1,1,3,55,1484,55,1,62.3369081531646
"3305","2",1,1,3,55,1484,55,1,62.3369081531646
"3306","2",1,1,3,55,1484,55,1,62.3369081531646
"3307","2",1,1,3,55,1484,55,1,62.3369081531646
"3308","2",1,1,3,55,1484,55,1,62.3369081531646
"3309","2",1,1,3,55,1484,55,1,62.3369081531646
"3310","2",1,1,3,55,1484,55,1,62.3369081531646
"3311","2",1,1,3,55,1484,55,1,62.3369081531646
"3312","2",1,1,3,55,1484,55,1,62.3369081531646
"3313","2",1,1,3,55,1484,55,1,62.3369081531646
"3314","2",1,1,3,55,1484,55,1,62.3369081531646
"3315","2",1,1,4,55,1484,55,1,39.8393312254843
"3316","2",1,1,3,55,1484,55,1,62.3369081531646
"3317","2",1,1,3,55,1484,55,1,62.3369081531646
"3318","2",1,1,3,55,1484,55,1,62.3369081531646
"3319","2",1,1,3,55,1484,55,1,62.3369081531646
"3320","2",1,1,2,55,1484,55,1,102.97806865525
"3321","2",1,1,3,55,1484,55,1,62.3369081531646
"3322","2",1,1,3,55,1484,55,1,62.3369081531646
"3323","2",1,1,3,55,1484,55,1,62.3369081531646
"3324","2",1,1,2,55,1484,55,1,102.97806865525
"3325","2",1,1,2,410,16870,56,1,159.634528248544
"3326","2",1,1,2,410,16870,56,1,159.634528248544
"3327","2",1,1,3,410,16870,56,1,96.6334196732469
"3328","2",1,1,2,410,16870,56,1,159.634528248544
"3329","2",1,1,2,410,16870,56,1,159.634528248544
"3330","2",1,1,2,410,16870,56,1,159.634528248544
"3331","2",1,1,2,410,16870,56,1,159.634528248544
"3332","2",1,1,2,410,16870,56,1,159.634528248544
"3333","2",1,1,3,410,16870,56,1,96.6334196732469
"3334","2",1,1,2,410,16870,56,1,159.634528248544
"3335","2",1,1,2,410,16870,56,1,159.634528248544
"3336","2",1,1,2,410,16870,56,1,159.634528248544
"3337","2",1,1,2,410,16870,56,1,159.634528248544
"3338","2",1,1,2,410,16870,56,1,159.634528248544
"3339","2",1,1,2,410,16870,56,1,159.634528248544
"3340","2",1,1,2,410,16870,56,1,159.634528248544
"3341","2",1,1,2,410,16870,56,1,159.634528248544
"3342","2",1,1,2,410,16870,56,1,159.634528248544
"3343","2",1,1,2,410,16870,56,1,159.634528248544
"3344","2",1,1,2,410,16870,56,1,159.634528248544
"3345","2",1,1,3,410,16870,56,1,96.6334196732469
"3346","2",1,1,2,410,16870,56,1,159.634528248544
"3347","2",1,1,2,410,16870,56,1,159.634528248544
"3348","2",1,1,2,410,16870,56,1,159.634528248544
"3349","2",1,1,2,410,16870,56,1,159.634528248544
"3350","2",1,1,2,410,16870,56,1,159.634528248544
"3351","2",1,1,3,410,16870,56,1,96.6334196732469
"3352","2",1,1,2,410,16870,56,1,159.634528248544
"3353","2",1,1,2,410,16870,56,1,159.634528248544
"3354","2",1,1,2,410,16870,56,1,159.634528248544
"3355","2",2,1,3,410,16870,56,1,143.201977900183
"3356","2",1,1,2,410,16870,56,1,159.634528248544
"3357","2",1,1,2,410,16870,56,1,159.634528248544
"3358","2",1,1,2,410,16870,56,1,159.634528248544
"3359","2",1,1,2,410,16870,56,1,159.634528248544
"3360","2",1,1,2,410,16870,56,1,159.634528248544
"3361","2",1,1,2,410,16870,56,1,159.634528248544
"3362","2",1,1,2,410,16870,56,1,159.634528248544
"3363","2",1,1,1,410,16870,56,1,159.634528248544
"3364","2",1,1,2,410,16870,56,1,159.634528248544
"3365","2",1,1,2,410,16870,56,1,159.634528248544
"3366","2",1,1,2,410,16870,56,1,159.634528248544
"3367","2",1,1,2,410,16870,56,1,159.634528248544
"3368","2",1,1,2,410,16870,56,1,159.634528248544
"3369","2",1,1,2,410,16870,56,1,159.634528248544
"3370","2",1,1,2,410,16870,56,1,159.634528248544
"3371","2",1,1,2,410,16870,56,1,159.634528248544
"3372","2",1,1,3,410,16870,56,1,96.6334196732469
"3373","2",1,1,3,410,16870,56,1,96.6334196732469
"3374","2",1,1,2,410,16870,56,1,159.634528248544
"3375","2",1,1,2,410,16870,56,1,159.634528248544
"3376","2",1,1,2,410,16870,56,1,159.634528248544
"3377","2",1,1,2,410,16870,56,1,159.634528248544
"3378","2",1,1,2,410,16870,56,1,159.634528248544
"3379","2",1,1,2,410,16870,56,1,159.634528248544
"3380","2",1,1,2,410,16870,56,1,159.634528248544
"3381","2",1,1,2,410,16870,56,1,159.634528248544
"3382","2",1,1,3,410,16870,56,1,96.6334196732469
"3383","2",1,1,2,410,16870,56,1,159.634528248544
"3384","2",1,1,2,410,16870,56,1,159.634528248544
"3385","2",1,1,2,410,16870,56,1,159.634528248544
"3386","2",1,1,2,410,16870,56,1,159.634528248544
"3387","2",1,1,2,410,16870,56,1,159.634528248544
"3388","2",1,1,2,410,16870,56,1,159.634528248544
"3389","2",1,1,2,410,16870,56,1,159.634528248544
"3390","2",1,1,2,410,16870,56,1,159.634528248544
"3391","2",1,1,2,410,16870,56,1,159.634528248544
"3392","2",1,1,2,410,16870,56,1,159.634528248544
"3393","2",1,1,2,410,16870,56,1,159.634528248544
"3394","2",1,2,2,410,16870,56,1,159.634528248544
"3395","2",1,1,2,410,16870,56,1,159.634528248544
"3396","2",1,1,2,410,16870,56,1,159.634528248544
"3397","2",1,1,2,410,16870,56,1,159.634528248544
"3398","2",1,1,2,410,16870,56,1,159.634528248544
"3399","2",1,1,3,410,16870,56,1,96.6334196732469
"3400","2",1,1,2,410,16870,56,1,159.634528248544
"3401","2",1,1,2,410,16870,56,1,159.634528248544
"3402","2",1,1,2,410,16870,56,1,159.634528248544
"3403","2",1,1,2,410,16870,56,1,159.634528248544
"3404","2",2,1,2,410,16870,56,1,217.561050425765
"3405","2",1,1,2,410,16870,56,1,159.634528248544
"3406","2",1,1,2,410,16870,56,1,159.634528248544
"3407","2",2,1,2,410,16870,56,1,217.561050425765
"3408","2",1,1,2,410,16870,56,1,159.634528248544
"3409","2",2,1,2,410,16870,56,1,217.561050425765
"3410","2",1,1,2,410,16870,56,1,159.634528248544
"3411","2",1,1,2,410,16870,56,1,159.634528248544
"3412","2",1,1,2,410,16870,56,1,159.634528248544
"3413","2",1,1,2,410,16870,56,1,159.634528248544
"3414","2",1,1,2,410,16870,56,1,159.634528248544
"3415","2",1,1,5,178,15361,57,1,144.490782558848
"3416","2",1,1,4,178,15361,57,1,130.21072876131
"3417","2",1,1,3,178,15361,57,1,203.741729333001
"3418","2",1,1,3,178,15361,57,1,203.741729333001
"3419","2",2,1,3,178,15361,57,1,301.926794269984
"3420","2",1,1,3,178,15361,57,1,203.741729333001
"3421","2",1,1,3,178,15361,57,1,203.741729333001
"3422","2",1,1,3,178,15361,57,1,203.741729333001
"3423","2",1,1,3,178,15361,57,1,203.741729333001
"3424","2",1,1,3,178,15361,57,1,203.741729333001
"3425","2",1,1,3,178,15361,57,1,203.741729333001
"3426","2",1,1,3,178,15361,57,1,203.741729333001
"3427","2",1,1,3,178,15361,57,1,203.741729333001
"3428","2",1,1,3,178,15361,57,1,203.741729333001
"3429","2",1,1,3,178,15361,57,1,203.741729333001
"3430","2",1,1,3,178,15361,57,1,203.741729333001
"3431","2",1,1,3,178,15361,57,1,203.741729333001
"3432","2",1,1,3,178,15361,57,1,203.741729333001
"3433","2",1,1,3,178,15361,57,1,203.741729333001
"3434","2",1,1,3,178,15361,57,1,203.741729333001
"3435","2",1,1,3,178,15361,57,1,203.741729333001
"3436","2",1,1,3,178,15361,57,1,203.741729333001
"3437","2",1,1,4,178,15361,57,1,130.21072876131
"3438","2",1,1,4,178,15361,57,1,130.21072876131
"3439","2",1,1,3,178,15361,57,1,203.741729333001
"3440","2",1,1,3,178,15361,57,1,203.741729333001
"3441","2",1,1,3,178,15361,57,1,203.741729333001
"3442","2",1,1,3,178,15361,57,1,203.741729333001
"3443","2",1,1,3,178,15361,57,1,203.741729333001
"3444","2",1,1,3,178,15361,57,1,203.741729333001
"3445","2",1,1,5,178,15361,57,1,144.490782558848
"3446","2",1,1,3,178,15361,57,1,203.741729333001
"3447","2",1,1,3,178,15361,57,1,203.741729333001
"3448","2",1,1,3,178,15361,57,1,203.741729333001
"3449","2",1,1,3,178,15361,57,1,203.741729333001
"3450","2",1,1,3,178,15361,57,1,203.741729333001
"3451","2",1,1,3,178,15361,57,1,203.741729333001
"3452","2",1,1,3,178,15361,57,1,203.741729333001
"3453","2",1,1,3,178,15361,57,1,203.741729333001
"3454","2",1,1,3,178,15361,57,1,203.741729333001
"3455","2",1,1,3,178,15361,57,1,203.741729333001
"3456","2",1,1,3,178,15361,57,1,203.741729333001
"3457","2",1,1,3,178,15361,57,1,203.741729333001
"3458","2",1,1,3,178,15361,57,1,203.741729333001
"3459","2",1,1,3,178,15361,57,1,203.741729333001
"3460","2",1,1,3,178,15361,57,1,203.741729333001
"3461","2",1,1,3,178,15361,57,1,203.741729333001
"3462","2",1,1,3,178,15361,57,1,203.741729333001
"3463","2",1,1,3,178,15361,57,1,203.741729333001
"3464","2",1,1,3,178,15361,57,1,203.741729333001
"3465","2",1,1,3,178,15361,57,1,203.741729333001
"3466","2",1,1,3,178,15361,57,1,203.741729333001
"3467","2",1,1,3,178,15361,57,1,203.741729333001
"3468","2",1,1,3,178,15361,57,1,203.741729333001
"3469","2",1,1,3,178,15361,57,1,203.741729333001
"3470","2",1,1,3,178,15361,57,1,203.741729333001
"3471","2",1,1,3,178,15361,57,1,203.741729333001
"3472","2",1,1,3,178,15361,57,1,203.741729333001
"3473","2",1,1,3,178,15361,57,1,203.741729333001
"3474","2",1,1,3,178,15361,57,1,203.741729333001
"3475","2",1,1,3,178,15361,57,1,203.741729333001
"3476","2",1,1,3,178,15361,57,1,203.741729333001
"3477","2",1,1,3,178,15361,57,1,203.741729333001
"3478","2",2,1,3,178,15361,57,1,301.926794269984
"3479","2",1,1,3,178,15361,57,1,203.741729333001
"3480","2",1,1,3,178,15361,57,1,203.741729333001
"3481","2",1,1,3,178,15361,57,1,203.741729333001
"3482","2",1,1,3,178,15361,57,1,203.741729333001
"3483","2",1,1,3,178,15361,57,1,203.741729333001
"3484","2",1,1,3,178,15361,57,1,203.741729333001
"3485","2",2,1,3,178,15361,57,1,301.926794269984
"3486","2",1,1,4,72,7655,58,1,156.277316451703
